rounded_timestamp,timestamp_uri,workhours,target_values_211,target_values_154,outside_temp_Eindhoven,1_0_target
2022-03-17 03:00:00,https://interconnectproject.eu/example/2022-03-17_030000,0,19.5,21.7,8.9,0
2022-12-21 12:00:00,https://interconnectproject.eu/example/2022-12-21_120000,1,18.75,20.1,8.9,0
2022-09-27 03:00:00,https://interconnectproject.eu/example/2022-09-27_030000,0,18.5,19.8,8.9,0
2022-10-02 20:00:00,https://interconnectproject.eu/example/2022-10-02_200000,0,18.7,19.8,8.9,0
2022-11-14 10:00:00,https://interconnectproject.eu/example/2022-11-14_100000,1,18.6,19.65,8.9,0
2022-11-06 14:00:00,https://interconnectproject.eu/example/2022-11-06_140000,0,18.85,20.0,8.9,0
2022-04-06 02:00:00,https://interconnectproject.eu/example/2022-04-06_020000,0,21.2,22.0,8.9,0
2022-12-21 11:00:00,https://interconnectproject.eu/example/2022-12-21_110000,1,18.65,20.0,8.9,0
2022-07-06 03:00:00,https://interconnectproject.eu/example/2022-07-06_030000,0,20.8,21.25,8.9,0
2022-04-07 06:00:00,https://interconnectproject.eu/example/2022-04-07_060000,0,20.3,22.15,8.9,0
2022-05-12 01:00:00,https://interconnectproject.eu/example/2022-05-12_010000,0,21.200000000000000,21.95,8.9,0
2022-11-06 00:00:00,https://interconnectproject.eu/example/2022-11-06_000000,0,18.7,20.35,8.9,0
2022-10-18 19:00:00,https://interconnectproject.eu/example/2022-10-18_190000,0,20.1,21.4,8.9,0
2023-01-12 03:00:00,https://interconnectproject.eu/example/2023-01-12_030000,0,17.6,18.95,8.9,0
2022-11-11 16:00:00,https://interconnectproject.eu/example/2022-11-11_160000,1,19.05,21.65,8.8,0
2022-10-19 00:00:00,https://interconnectproject.eu/example/2022-10-19_000000,0,19.55,21.15,8.8,0
2022-11-24 03:00:00,https://interconnectproject.eu/example/2022-11-24_030000,0,18.6,20.05,8.8,0
2022-07-06 02:00:00,https://interconnectproject.eu/example/2022-07-06_020000,0,20.85,21.35,8.8,0
2022-03-10 08:00:00,https://interconnectproject.eu/example/2022-03-10_080000,0,18.8,21.25,8.8,0
2023-01-12 04:00:00,https://interconnectproject.eu/example/2023-01-12_040000,0,17.55,18.9,8.8,0
2022-03-12 01:00:00,https://interconnectproject.eu/example/2022-03-12_010000,0,18.15,19.9,8.8,0
2022-09-22 21:00:00,https://interconnectproject.eu/example/2022-09-22_210000,0,19.6,20.55,8.8,0
2022-05-08 22:00:00,https://interconnectproject.eu/example/2022-05-08_220000,0,19.9,21.2,8.8,0
2023-01-13 14:00:00,https://interconnectproject.eu/example/2023-01-13_140000,1,19.8,20.7,8.8,0
2022-03-27 19:00:00,https://interconnectproject.eu/example/2022-03-27_190000,0,19.1,20.5,8.8,0
2022-12-29 13:00:00,https://interconnectproject.eu/example/2022-12-29_130000,1,18.6,20.05,8.8,0
2022-11-18 02:00:00,https://interconnectproject.eu/example/2022-11-18_020000,0,18.4,19.7,8.8,0
2023-01-13 09:00:00,https://interconnectproject.eu/example/2023-01-13_090000,1,19.6,20.25,8.8,0
2022-04-20 05:00:00,https://interconnectproject.eu/example/2022-04-20_050000,0,18.950000000000000,20.25,8.8,0
2022-04-12 03:00:00,https://interconnectproject.eu/example/2022-04-12_030000,0,19.3,21.25,8.8,0
2022-11-23 13:00:00,https://interconnectproject.eu/example/2022-11-23_130000,1,21.0,20.8,8.8,0
2022-04-14 04:00:00,https://interconnectproject.eu/example/2022-04-14_040000,0,20.65,21.8,8.8,0
2022-11-24 20:00:00,https://interconnectproject.eu/example/2022-11-24_200000,0,18.05,20.1,8.8,0
2022-05-28 03:00:00,https://interconnectproject.eu/example/2022-05-28_030000,0,19.25,21.15,8.8,0
2022-03-03 17:00:00,https://interconnectproject.eu/example/2022-03-03_170000,0,19.6,21.55,8.8,0
2022-12-21 19:00:00,https://interconnectproject.eu/example/2022-12-21_190000,0,18.200000000000000,19.4,8.8,0
2022-04-30 20:00:00,https://interconnectproject.eu/example/2022-04-30_200000,0,19.6,20.85,8.8,0
2023-01-11 21:00:00,https://interconnectproject.eu/example/2023-01-11_210000,0,18.25,19.4,8.8,0
2022-05-22 02:00:00,https://interconnectproject.eu/example/2022-05-22_020000,0,20.9,21.9,8.8,0
2022-12-20 23:00:00,https://interconnectproject.eu/example/2022-12-20_230000,0,17.25,18.7,8.8,0
2022-12-19 09:00:00,https://interconnectproject.eu/example/2022-12-19_090000,1,17.550000000000000,19.200000000000000,8.8,0
2022-11-04 18:00:00,https://interconnectproject.eu/example/2022-11-04_180000,0,19.85,21.65,8.8,0
2022-05-28 21:00:00,https://interconnectproject.eu/example/2022-05-28_210000,0,20.55,21.65,8.8,0
2022-10-18 21:00:00,https://interconnectproject.eu/example/2022-10-18_210000,0,19.8,21.3,8.8,0
2022-05-04 23:00:00,https://interconnectproject.eu/example/2022-05-04_230000,0,19.55,20.85,8.8,0
2022-10-12 20:00:00,https://interconnectproject.eu/example/2022-10-12_200000,0,18.35,20.4,8.8,0
2022-04-07 19:00:00,https://interconnectproject.eu/example/2022-04-07_190000,0,21.2,22.1,8.8,0
2022-05-27 20:00:00,https://interconnectproject.eu/example/2022-05-27_200000,0,21.35,22.2,8.8,0
2022-05-08 21:00:00,https://interconnectproject.eu/example/2022-05-08_210000,0,20.15,21.6,8.8,0
2022-12-22 04:00:00,https://interconnectproject.eu/example/2022-12-22_040000,0,16.95,18.8,8.8,0
2022-12-30 10:00:00,https://interconnectproject.eu/example/2022-12-30_100000,1,17.9,19.75,8.8,0
2022-11-18 01:00:00,https://interconnectproject.eu/example/2022-11-18_010000,0,18.4,19.7,8.8,0
2022-12-30 12:00:00,https://interconnectproject.eu/example/2022-12-30_120000,1,18.1,20.1,8.7,0
2022-03-30 08:00:00,https://interconnectproject.eu/example/2022-03-30_080000,0,23.15,21.95,8.7,0
2022-10-06 05:00:00,https://interconnectproject.eu/example/2022-10-06_050000,0,19.3,20.5,8.7,0
2022-11-23 09:00:00,https://interconnectproject.eu/example/2022-11-23_090000,1,19.450000000000000,20.15,8.7,0
2023-01-03 21:00:00,https://interconnectproject.eu/example/2023-01-03_210000,0,17.85,19.05,8.7,0
2022-11-11 08:00:00,https://interconnectproject.eu/example/2022-11-11_080000,0,19.0,20.65,8.7,0
2022-06-01 04:00:00,https://interconnectproject.eu/example/2022-06-01_040000,0,20.4,21.55,8.7,0
2022-09-23 01:00:00,https://interconnectproject.eu/example/2022-09-23_010000,0,19.0,20.0,8.7,0
2022-03-02 09:00:00,https://interconnectproject.eu/example/2022-03-02_090000,1,19.200000000000000,21.45,8.7,0
2022-05-05 02:00:00,https://interconnectproject.eu/example/2022-05-05_020000,0,18.9,20.55,8.7,0
2022-09-27 02:00:00,https://interconnectproject.eu/example/2022-09-27_020000,0,18.5,19.8,8.7,0
2022-11-26 10:00:00,https://interconnectproject.eu/example/2022-11-26_100000,0,18.25,19.6,8.7,0
2022-05-01 20:00:00,https://interconnectproject.eu/example/2022-05-01_200000,0,19.6,20.8,8.7,0
2022-03-17 09:00:00,https://interconnectproject.eu/example/2022-03-17_090000,1,20.6,22.45,8.7,0
2022-11-18 17:00:00,https://interconnectproject.eu/example/2022-11-18_170000,0,19.0,21.6,8.7,0
2022-10-06 19:00:00,https://interconnectproject.eu/example/2022-10-06_190000,0,19.85,20.7,8.7,0
2022-10-06 21:00:00,https://interconnectproject.eu/example/2022-10-06_210000,0,19.55,20.6,8.7,0
2022-12-22 08:00:00,https://interconnectproject.eu/example/2022-12-22_080000,0,18.55,19.8,8.7,0
2023-01-13 18:00:00,https://interconnectproject.eu/example/2023-01-13_180000,0,19.200000000000000,20.25,8.7,0
2022-04-08 14:00:00,https://interconnectproject.eu/example/2022-04-08_140000,1,22.3,22.55,8.7,0
2022-12-28 07:00:00,https://interconnectproject.eu/example/2022-12-28_070000,0,17.3,18.4,8.7,0
2022-03-18 22:00:00,https://interconnectproject.eu/example/2022-03-18_220000,0,18.65,21.5,8.7,0
2022-05-13 23:00:00,https://interconnectproject.eu/example/2022-05-13_230000,0,20.9,21.65,8.7,0
2023-01-13 00:00:00,https://interconnectproject.eu/example/2023-01-13_000000,0,18.05,19.4,8.7,0
2022-11-21 10:00:00,https://interconnectproject.eu/example/2022-11-21_100000,1,19.05,19.5,8.7,0
2022-05-31 03:00:00,https://interconnectproject.eu/example/2022-05-31_030000,0,20.05,21.2,8.7,0
2022-05-08 23:00:00,https://interconnectproject.eu/example/2022-05-08_230000,0,19.6,20.700000000000000,8.7,0
2022-11-18 03:00:00,https://interconnectproject.eu/example/2022-11-18_030000,0,18.4,19.65,8.7,0
2022-12-21 00:00:00,https://interconnectproject.eu/example/2022-12-21_000000,0,17.15,18.6,8.7,0
2022-11-21 11:00:00,https://interconnectproject.eu/example/2022-11-21_110000,1,19.05,19.65,8.7,0
2022-12-28 08:00:00,https://interconnectproject.eu/example/2022-12-28_080000,0,17.7,18.9,8.7,0
2022-04-25 10:00:00,https://interconnectproject.eu/example/2022-04-25_100000,1,20.85,21.2,8.7,0
2022-11-17 20:00:00,https://interconnectproject.eu/example/2022-11-17_200000,0,18.8,20.05,8.7,0
2022-11-28 15:00:00,https://interconnectproject.eu/example/2022-11-28_150000,1,20.3,20.05,8.7,0
2022-03-22 00:00:00,https://interconnectproject.eu/example/2022-03-22_000000,0,18.6,21.0,8.7,0
2022-03-05 15:00:00,https://interconnectproject.eu/example/2022-03-05_150000,0,19.05,21.0,8.7,0
2022-05-04 05:00:00,https://interconnectproject.eu/example/2022-05-04_050000,0,19.95,21.0,8.7,0
2022-12-22 15:00:00,https://interconnectproject.eu/example/2022-12-22_150000,1,19.45,20.4,8.7,0
2022-12-25 09:00:00,https://interconnectproject.eu/example/2022-12-25_090000,0,16.95,18.2,8.7,0
2022-05-24 23:00:00,https://interconnectproject.eu/example/2022-05-24_230000,0,21.05,21.25,8.7,0
2022-04-25 11:00:00,https://interconnectproject.eu/example/2022-04-25_110000,1,20.95,21.2,8.7,0
2023-01-11 17:00:00,https://interconnectproject.eu/example/2023-01-11_170000,0,19.65,20.1,8.7,0
2022-07-06 00:00:00,https://interconnectproject.eu/example/2022-07-06_000000,0,21.25,21.75,8.7,0
2022-11-18 18:00:00,https://interconnectproject.eu/example/2022-11-18_180000,0,18.9,21.1,8.7,0
2022-09-18 21:00:00,https://interconnectproject.eu/example/2022-09-18_210000,0,18.1,20.0,8.6,0
2022-11-25 08:00:00,https://interconnectproject.eu/example/2022-11-25_080000,0,19.0,20.5,8.6,0
2022-09-20 19:00:00,https://interconnectproject.eu/example/2022-09-20_190000,0,19.75,20.5,8.6,0
2022-11-18 20:00:00,https://interconnectproject.eu/example/2022-11-18_200000,0,18.7,20.45,8.6,0
2022-09-22 06:00:00,https://interconnectproject.eu/example/2022-09-22_060000,0,19.4,20.450000000000000,8.6,0
2022-09-27 04:00:00,https://interconnectproject.eu/example/2022-09-27_040000,0,18.5,19.85,8.6,0
2022-03-13 03:00:00,https://interconnectproject.eu/example/2022-03-13_030000,0,17.95,19.45,8.6,0
2022-11-23 01:00:00,https://interconnectproject.eu/example/2022-11-23_010000,0,17.5,18.95,8.6,0
2022-10-06 20:00:00,https://interconnectproject.eu/example/2022-10-06_200000,0,19.65,20.7,8.6,0
2022-10-04 04:00:00,https://interconnectproject.eu/example/2022-10-04_040000,0,18.7,19.85,8.6,0
2023-01-12 00:00:00,https://interconnectproject.eu/example/2023-01-12_000000,0,17.8,19.1,8.6,0
2022-03-26 21:00:00,https://interconnectproject.eu/example/2022-03-26_210000,0,19.1,20.85,8.6,0
2022-03-09 09:00:00,https://interconnectproject.eu/example/2022-03-09_090000,1,18.65,21.1,8.6,0
2022-12-24 23:00:00,https://interconnectproject.eu/example/2022-12-24_230000,0,17.1,18.5,8.6,0
2022-04-04 21:00:00,https://interconnectproject.eu/example/2022-04-04_210000,0,20.05,22.0,8.6,0
2022-12-22 09:00:00,https://interconnectproject.eu/example/2022-12-22_090000,1,18.75,20.0,8.6,0
2022-11-14 14:00:00,https://interconnectproject.eu/example/2022-11-14_140000,1,20.1,20.25,8.6,0
2022-11-16 06:00:00,https://interconnectproject.eu/example/2022-11-16_060000,0,18.5,19.4,8.6,0
2022-05-12 02:00:00,https://interconnectproject.eu/example/2022-05-12_020000,0,20.85,21.75,8.6,0
2022-04-25 23:00:00,https://interconnectproject.eu/example/2022-04-25_230000,0,17.35,20.5,8.6,0
2022-04-14 21:00:00,https://interconnectproject.eu/example/2022-04-14_210000,0,20.95,22.0,8.6,0
2022-05-31 21:00:00,https://interconnectproject.eu/example/2022-05-31_210000,0,20.75,21.7,8.6,0
2022-03-19 19:00:00,https://interconnectproject.eu/example/2022-03-19_190000,0,18.6,21.25,8.6,0
2022-12-21 10:00:00,https://interconnectproject.eu/example/2022-12-21_100000,1,18.55,19.9,8.6,0
2022-11-24 02:00:00,https://interconnectproject.eu/example/2022-11-24_020000,0,19.05,20.15,8.6,0
2022-11-24 17:00:00,https://interconnectproject.eu/example/2022-11-24_170000,0,19.1,20.8,8.6,0
2022-11-28 09:00:00,https://interconnectproject.eu/example/2022-11-28_090000,1,19.75,19.45,8.6,0
2022-04-07 08:00:00,https://interconnectproject.eu/example/2022-04-07_080000,0,20.85,22.5,8.6,0
2022-07-17 02:00:00,https://interconnectproject.eu/example/2022-07-17_020000,0,22.0,23.0,8.6,0
2022-03-16 08:00:00,https://interconnectproject.eu/example/2022-03-16_080000,0,19.6,21.85,8.6,0
2022-11-30 12:00:00,https://interconnectproject.eu/example/2022-11-30_120000,1,21.15,20.55,8.6,0
2023-01-08 16:00:00,https://interconnectproject.eu/example/2023-01-08_160000,0,16.5,18.4,8.6,0
2022-11-10 02:00:00,https://interconnectproject.eu/example/2022-11-10_020000,0,18.8,20.1,8.6,0
2023-01-08 01:00:00,https://interconnectproject.eu/example/2023-01-08_010000,0,16.8,18.9,8.6,0
2022-03-15 18:00:00,https://interconnectproject.eu/example/2022-03-15_180000,0,19.700000000000000,21.4,8.6,0
2022-05-12 03:00:00,https://interconnectproject.eu/example/2022-05-12_030000,0,20.65,21.55,8.6,0
2022-04-30 21:00:00,https://interconnectproject.eu/example/2022-04-30_210000,0,19.45,20.8,8.6,0
2022-05-03 22:00:00,https://interconnectproject.eu/example/2022-05-03_220000,0,19.95,21.05,8.6,0
2022-05-14 00:00:00,https://interconnectproject.eu/example/2022-05-14_000000,0,20.55,21.4,8.6,0
2022-03-25 07:00:00,https://interconnectproject.eu/example/2022-03-25_070000,0,19.85,21.6,8.6,0
2022-12-19 10:00:00,https://interconnectproject.eu/example/2022-12-19_100000,1,18.0,19.4,8.6,0
2022-04-20 01:00:00,https://interconnectproject.eu/example/2022-04-20_010000,0,19.25,20.25,8.6,0
2022-04-08 15:00:00,https://interconnectproject.eu/example/2022-04-08_150000,1,22.2,23.15,8.6,0
2022-11-18 19:00:00,https://interconnectproject.eu/example/2022-11-18_190000,0,18.8,20.700000000000000,8.6,0
2023-01-12 01:00:00,https://interconnectproject.eu/example/2023-01-12_010000,0,17.7,19.05,8.6,0
2022-12-21 18:00:00,https://interconnectproject.eu/example/2022-12-21_180000,0,18.45,19.55,8.6,0
2022-12-24 15:00:00,https://interconnectproject.eu/example/2022-12-24_150000,0,17.75,18.95,8.6,0
2022-10-06 22:00:00,https://interconnectproject.eu/example/2022-10-06_220000,0,19.45,20.6,8.6,0
2022-03-14 06:00:00,https://interconnectproject.eu/example/2022-03-14_060000,0,17.8,19.0,8.6,0
2022-06-14 04:00:00,https://interconnectproject.eu/example/2022-06-14_040000,0,20.9,21.1,8.6,0
2022-04-17 06:00:00,https://interconnectproject.eu/example/2022-04-17_060000,0,19.8,20.95,8.6,0
2022-11-23 00:00:00,https://interconnectproject.eu/example/2022-11-23_000000,0,17.5,19.0,8.6,0
2022-10-10 06:00:00,https://interconnectproject.eu/example/2022-10-10_060000,0,19.25,20.0,8.5,0
2022-11-26 15:00:00,https://interconnectproject.eu/example/2022-11-26_150000,0,18.55,19.6,8.5,0
2023-01-13 01:00:00,https://interconnectproject.eu/example/2023-01-13_010000,0,17.9,19.3,8.5,0
2022-09-27 17:00:00,https://interconnectproject.eu/example/2022-09-27_170000,0,19.55,20.25,8.5,0
2022-10-19 06:00:00,https://interconnectproject.eu/example/2022-10-19_060000,0,19.25,21.1,8.5,0
2022-10-04 03:00:00,https://interconnectproject.eu/example/2022-10-04_030000,0,18.7,19.9,8.5,0
2022-04-26 06:00:00,https://interconnectproject.eu/example/2022-04-26_060000,0,18.4,20.95,8.5,0
2022-06-21 02:00:00,https://interconnectproject.eu/example/2022-06-21_020000,0,20.95,21.65,8.5,0
2022-09-27 06:00:00,https://interconnectproject.eu/example/2022-09-27_060000,0,18.95,20.15,8.5,0
2022-04-10 08:00:00,https://interconnectproject.eu/example/2022-04-10_080000,0,21.15,21.65,8.5,0
2023-01-03 13:00:00,https://interconnectproject.eu/example/2023-01-03_130000,1,20.05,20.05,8.5,0
2022-05-30 21:00:00,https://interconnectproject.eu/example/2022-05-30_210000,0,20.65,21.5,8.5,0
2022-03-29 23:00:00,https://interconnectproject.eu/example/2022-03-29_230000,0,19.05,20.8,8.5,0
2022-04-25 07:00:00,https://interconnectproject.eu/example/2022-04-25_070000,0,20.5,20.95,8.5,0
2022-09-23 02:00:00,https://interconnectproject.eu/example/2022-09-23_020000,0,18.85,19.9,8.5,0
2023-01-03 23:00:00,https://interconnectproject.eu/example/2023-01-03_230000,0,17.45,18.85,8.5,0
2022-11-10 04:00:00,https://interconnectproject.eu/example/2022-11-10_040000,0,18.7,20.1,8.5,0
2022-11-11 04:00:00,https://interconnectproject.eu/example/2022-11-11_040000,0,18.2,20.1,8.5,0
2022-04-28 22:00:00,https://interconnectproject.eu/example/2022-04-28_220000,0,19.0,20.45,8.5,0
2022-04-22 03:00:00,https://interconnectproject.eu/example/2022-04-22_030000,0,19.0,20.15,8.5,0
2022-12-26 10:00:00,https://interconnectproject.eu/example/2022-12-26_100000,1,18.2,18.65,8.5,0
2022-11-18 08:00:00,https://interconnectproject.eu/example/2022-11-18_080000,0,19.05,20.4,8.5,0
2022-11-23 03:00:00,https://interconnectproject.eu/example/2022-11-23_030000,0,17.4,18.85,8.5,0
2022-10-11 17:00:00,https://interconnectproject.eu/example/2022-10-11_170000,0,19.450000000000000,20.35,8.5,0
2022-03-25 20:00:00,https://interconnectproject.eu/example/2022-03-25_200000,0,19.25,21.2,8.5,0
2022-11-30 11:00:00,https://interconnectproject.eu/example/2022-11-30_110000,1,20.8,20.45,8.5,0
2022-09-25 21:00:00,https://interconnectproject.eu/example/2022-09-25_210000,0,18.85,20.0,8.5,0
2022-04-25 22:00:00,https://interconnectproject.eu/example/2022-04-25_220000,0,17.4,20.6,8.5,0
2022-11-24 05:00:00,https://interconnectproject.eu/example/2022-11-24_050000,0,18.2,19.85,8.5,0
2022-12-26 05:00:00,https://interconnectproject.eu/example/2022-12-26_050000,0,17.0,18.0,8.5,0
2023-01-08 15:00:00,https://interconnectproject.eu/example/2023-01-08_150000,0,16.800000000000000,18.5,8.5,0
2022-11-25 03:00:00,https://interconnectproject.eu/example/2022-11-25_030000,0,17.45,19.6,8.5,0
2022-03-17 17:00:00,https://interconnectproject.eu/example/2022-03-17_170000,0,20.9,22.3,8.5,0
2022-04-27 20:00:00,https://interconnectproject.eu/example/2022-04-27_200000,0,19.45,20.7,8.5,0
2022-11-22 23:00:00,https://interconnectproject.eu/example/2022-11-22_230000,0,17.65,19.1,8.5,0
2022-03-12 03:00:00,https://interconnectproject.eu/example/2022-03-12_030000,0,18.1,19.8,8.5,0
2022-11-23 02:00:00,https://interconnectproject.eu/example/2022-11-23_020000,0,17.45,18.9,8.5,0
2022-11-06 17:00:00,https://interconnectproject.eu/example/2022-11-06_170000,0,18.45,19.85,8.4,0
2022-12-28 06:00:00,https://interconnectproject.eu/example/2022-12-28_060000,0,16.700000000000000,17.95,8.4,0
2022-12-24 17:00:00,https://interconnectproject.eu/example/2022-12-24_170000,0,17.4,18.8,8.4,0
2022-11-10 03:00:00,https://interconnectproject.eu/example/2022-11-10_030000,0,18.75,20.1,8.4,0
2022-11-18 21:00:00,https://interconnectproject.eu/example/2022-11-18_210000,0,18.6,20.3,8.4,0
2022-04-24 22:00:00,https://interconnectproject.eu/example/2022-04-24_220000,0,17.9,20.6,8.4,0
2022-09-20 23:00:00,https://interconnectproject.eu/example/2022-09-20_230000,0,19.4,20.3,8.4,0
2022-03-04 10:00:00,https://interconnectproject.eu/example/2022-03-04_100000,1,19.25,21.4,8.4,0
2022-05-29 23:00:00,https://interconnectproject.eu/example/2022-05-29_230000,0,19.7,21.1,8.4,0
2022-03-22 20:00:00,https://interconnectproject.eu/example/2022-03-22_200000,0,19.65,21.3,8.4,0
2022-12-21 01:00:00,https://interconnectproject.eu/example/2022-12-21_010000,0,17.1,18.6,8.4,0
2022-10-04 05:00:00,https://interconnectproject.eu/example/2022-10-04_050000,0,18.65,19.8,8.4,0
2022-05-25 00:00:00,https://interconnectproject.eu/example/2022-05-25_000000,0,20.65,21.0,8.4,0
2022-11-24 08:00:00,https://interconnectproject.eu/example/2022-11-24_080000,0,19.15,20.6,8.4,0
2022-11-28 16:00:00,https://interconnectproject.eu/example/2022-11-28_160000,1,19.5,19.700000000000000,8.4,0
2022-04-27 06:00:00,https://interconnectproject.eu/example/2022-04-27_060000,0,20.9,20.75,8.4,0
2022-03-01 16:00:00,https://interconnectproject.eu/example/2022-03-01_160000,1,19.5,21.65,8.4,0
2022-11-22 22:00:00,https://interconnectproject.eu/example/2022-11-22_220000,0,17.75,19.15,8.4,0
2022-04-15 22:00:00,https://interconnectproject.eu/example/2022-04-15_220000,0,19.7,21.3,8.4,0
2022-05-27 22:00:00,https://interconnectproject.eu/example/2022-05-27_220000,0,20.55,21.75,8.4,0
2023-01-13 02:00:00,https://interconnectproject.eu/example/2023-01-13_020000,0,17.8,19.25,8.4,0
2022-05-28 22:00:00,https://interconnectproject.eu/example/2022-05-28_220000,0,20.35,21.6,8.4,0
2022-08-06 01:00:00,https://interconnectproject.eu/example/2022-08-06_010000,0,21.35,22.2,8.4,0
2023-01-13 08:00:00,https://interconnectproject.eu/example/2023-01-13_080000,0,19.3,20.05,8.4,0
2022-05-06 02:00:00,https://interconnectproject.eu/example/2022-05-06_020000,0,18.95,20.95,8.4,0
2022-12-30 13:00:00,https://interconnectproject.eu/example/2022-12-30_130000,1,18.1,20.0,8.4,0
2022-03-14 05:00:00,https://interconnectproject.eu/example/2022-03-14_050000,0,17.8,19.1,8.4,0
2022-05-29 05:00:00,https://interconnectproject.eu/example/2022-05-29_050000,0,20.0,21.3,8.4,0
2022-05-29 22:00:00,https://interconnectproject.eu/example/2022-05-29_220000,0,19.8,21.15,8.4,0
2022-11-10 05:00:00,https://interconnectproject.eu/example/2022-11-10_050000,0,18.7,20.0,8.4,0
2022-05-30 23:00:00,https://interconnectproject.eu/example/2022-05-30_230000,0,20.3,21.35,8.4,0
2022-06-13 22:00:00,https://interconnectproject.eu/example/2022-06-13_220000,0,21.4,21.700000000000000,8.4,0
2022-09-23 00:00:00,https://interconnectproject.eu/example/2022-09-23_000000,0,19.15,20.15,8.4,0
2023-01-03 12:00:00,https://interconnectproject.eu/example/2023-01-03_120000,1,19.9,19.95,8.3,0
2022-03-13 04:00:00,https://interconnectproject.eu/example/2022-03-13_040000,0,17.9,19.4,8.3,0
2022-11-10 06:00:00,https://interconnectproject.eu/example/2022-11-10_060000,0,18.7,20.05,8.3,0
2022-12-21 16:00:00,https://interconnectproject.eu/example/2022-12-21_160000,1,18.8,20.2,8.3,0
2022-04-26 00:00:00,https://interconnectproject.eu/example/2022-04-26_000000,0,16.75,20.5,8.3,0
2023-01-13 17:00:00,https://interconnectproject.eu/example/2023-01-13_170000,0,19.55,20.9,8.3,0
2022-05-12 22:00:00,https://interconnectproject.eu/example/2022-05-12_220000,0,21.4,22.1,8.3,0
2022-09-23 03:00:00,https://interconnectproject.eu/example/2022-09-23_030000,0,18.7,19.8,8.3,0
2022-11-18 22:00:00,https://interconnectproject.eu/example/2022-11-18_220000,0,18.55,20.15,8.3,0
2022-09-22 22:00:00,https://interconnectproject.eu/example/2022-09-22_220000,0,19.45,20.35,8.3,0
2022-12-21 17:00:00,https://interconnectproject.eu/example/2022-12-21_170000,0,18.65,19.9,8.3,0
2022-03-17 08:00:00,https://interconnectproject.eu/example/2022-03-17_080000,0,20.0,22.25,8.3,0
2022-10-02 21:00:00,https://interconnectproject.eu/example/2022-10-02_210000,0,18.6,19.7,8.3,0
2022-05-05 01:00:00,https://interconnectproject.eu/example/2022-05-05_010000,0,19.05,20.65,8.3,0
2022-03-10 22:00:00,https://interconnectproject.eu/example/2022-03-10_220000,0,18.35,20.55,8.3,0
2022-11-23 22:00:00,https://interconnectproject.eu/example/2022-11-23_220000,0,18.4,20.05,8.3,0
2023-01-11 23:00:00,https://interconnectproject.eu/example/2023-01-11_230000,0,17.9,19.15,8.3,0
2023-01-03 16:00:00,https://interconnectproject.eu/example/2023-01-03_160000,1,19.75,20.25,8.3,0
2023-01-30 13:00:00,https://interconnectproject.eu/example/2023-01-30_130000,1,19.25,19.3,8.3,0
2022-04-25 08:00:00,https://interconnectproject.eu/example/2022-04-25_080000,0,20.65,21.0,8.3,0
2022-03-04 17:00:00,https://interconnectproject.eu/example/2022-03-04_170000,0,19.450000000000000,21.5,8.3,0
2022-04-09 08:00:00,https://interconnectproject.eu/example/2022-04-09_080000,0,21.0,21.8,8.3,0
2022-03-01 11:00:00,https://interconnectproject.eu/example/2022-03-01_110000,1,19.4,21.45,8.3,0
2022-12-21 03:00:00,https://interconnectproject.eu/example/2022-12-21_030000,0,17.0,18.5,8.3,0
2022-11-23 21:00:00,https://interconnectproject.eu/example/2022-11-23_210000,0,18.200000000000000,19.9,8.3,0
2022-09-18 22:00:00,https://interconnectproject.eu/example/2022-09-18_220000,0,18.1,20.0,8.3,0
2022-05-27 21:00:00,https://interconnectproject.eu/example/2022-05-27_210000,0,21.05,22.05,8.3,0
2022-11-24 04:00:00,https://interconnectproject.eu/example/2022-11-24_040000,0,18.3,19.9,8.3,0
2022-04-28 23:00:00,https://interconnectproject.eu/example/2022-04-28_230000,0,18.6,20.25,8.3,0
2022-05-06 03:00:00,https://interconnectproject.eu/example/2022-05-06_030000,0,18.65,20.8,8.3,0
2022-11-23 23:00:00,https://interconnectproject.eu/example/2022-11-23_230000,0,19.0,20.2,8.3,0
2023-01-03 15:00:00,https://interconnectproject.eu/example/2023-01-03_150000,1,19.9,20.35,8.3,0
2022-05-22 03:00:00,https://interconnectproject.eu/example/2022-05-22_030000,0,20.9,21.9,8.3,0
2022-04-25 09:00:00,https://interconnectproject.eu/example/2022-04-25_090000,1,20.7,21.1,8.3,0
2022-05-04 22:00:00,https://interconnectproject.eu/example/2022-05-04_220000,0,19.9,21.05,8.3,0
2022-12-22 14:00:00,https://interconnectproject.eu/example/2022-12-22_140000,1,19.700000000000000,20.4,8.3,0
2022-12-25 03:00:00,https://interconnectproject.eu/example/2022-12-25_030000,0,17.05,18.45,8.3,0
2022-09-27 05:00:00,https://interconnectproject.eu/example/2022-09-27_050000,0,18.65,20.0,8.3,0
2022-11-06 15:00:00,https://interconnectproject.eu/example/2022-11-06_150000,0,18.65,19.95,8.3,0
2022-11-22 19:00:00,https://interconnectproject.eu/example/2022-11-22_190000,0,18.75,19.55,8.3,0
2023-01-03 19:00:00,https://interconnectproject.eu/example/2023-01-03_190000,0,18.5,19.35,8.3,0
2022-05-06 04:00:00,https://interconnectproject.eu/example/2022-05-06_040000,0,18.7,20.8,8.3,0
2022-12-21 13:00:00,https://interconnectproject.eu/example/2022-12-21_130000,1,18.8,20.1,8.3,0
